story,question,answer,i,dataGenSeq,sType,qTypeRaw,qTypeTomOrNot,qOrder,storyHasToM,answerMem,answerReal,qToMandOmniReader,answerMemOrReal
Liam entered the garden. Jacob entered the garden. The dress is in the envelope. Jacob exited the garden. Ella entered the garden. Liam moved the dress to the bottle. Ella exited the garden. Jacob entered the garage.,Where will Jacob look for the dress?,envelope,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_2_enters,agent_1_reenters_alt_loc,agent_2_exits",false_belief,first_order_1_tom,True,first_order,True,envelope,bottle,False,memory
Liam entered the garden. Jacob entered the garden. The dress is in the envelope. Jacob exited the garden. Ella entered the garden. Liam moved the dress to the bottle. Ella exited the garden. Jacob entered the garage.,Where does Jacob think that Liam searches for the dress?,bottle,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_2_enters,agent_1_reenters_alt_loc,agent_2_exits",false_belief,second_order_1_no_tom,False,second_order,True,envelope,bottle,True,reality
Sophia loves the sweater. Isabella entered the hall. Jacob entered the hall. The peach is in the cupboard. Jacob exited the hall. Isabella moved the peach to the box. Jacob entered the hall. Jacob loves the sweatshirt.,Where was the peach at the beginning?,cupboard,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,memory,False,memory,False,cupboard,box,False,memory
Sophia loves the sweater. Isabella entered the hall. Jacob entered the hall. The peach is in the cupboard. Jacob exited the hall. Isabella moved the peach to the box. Jacob entered the hall. Jacob loves the sweatshirt.,Where will Isabella look for the peach?,box,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,first_order_0_no_tom,False,first_order,False,cupboard,box,False,reality
Sophia loves the sweater. Isabella entered the hall. Jacob entered the hall. The peach is in the cupboard. Jacob exited the hall. Isabella moved the peach to the box. Jacob entered the hall. Jacob loves the sweatshirt.,Where does Isabella think that Jacob searches for the peach?,box,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,second_order_0_no_tom,False,second_order,False,cupboard,box,False,reality
Sophia loves the sweater. Isabella entered the hall. Jacob entered the hall. The peach is in the cupboard. Jacob exited the hall. Isabella moved the peach to the box. Jacob entered the hall. Jacob loves the sweatshirt.,Where is the peach really?,box,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,reality,False,reality,False,cupboard,box,False,reality
Sophia loves the sweater. Isabella entered the hall. Jacob entered the hall. The peach is in the cupboard. Jacob exited the hall. Isabella moved the peach to the box. Jacob entered the hall. Jacob loves the sweatshirt.,Where will Jacob look for the peach?,box,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,first_order_1_no_tom,False,first_order,False,cupboard,box,False,reality
Sophia loves the sweater. Isabella entered the hall. Jacob entered the hall. The peach is in the cupboard. Jacob exited the hall. Isabella moved the peach to the box. Jacob entered the hall. Jacob loves the sweatshirt.,Where does Jacob think that Isabella searches for the peach?,box,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,second_order_1_no_tom,False,second_order,False,cupboard,box,False,reality
Jayden entered the porch. Charlotte entered the porch. Charlotte hates the corn. The watermelon is in the treasure chest. Charlotte exited the porch. Jayden moved the watermelon to the suitcase. Charlotte entered the porch. Abigail entered the den. Abigail likes the belt.,Where was the watermelon at the beginning?,treasure chest,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc,agent_2_enters",false_belief,memory,False,memory,False,treasure chest,suitcase,False,memory
Jayden entered the porch. Charlotte entered the porch. Charlotte hates the corn. The watermelon is in the treasure chest. Charlotte exited the porch. Jayden moved the watermelon to the suitcase. Charlotte entered the porch. Abigail entered the den. Abigail likes the belt.,Where will Jayden look for the watermelon?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc,agent_2_enters",false_belief,first_order_0_no_tom,False,first_order,False,treasure chest,suitcase,False,reality
Jayden entered the porch. Charlotte entered the porch. Charlotte hates the corn. The watermelon is in the treasure chest. Charlotte exited the porch. Jayden moved the watermelon to the suitcase. Charlotte entered the porch. Abigail entered the den. Abigail likes the belt.,Where does Jayden think that Charlotte searches for the watermelon?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc,agent_2_enters",false_belief,second_order_0_no_tom,False,second_order,False,treasure chest,suitcase,False,reality
Jayden entered the porch. Charlotte entered the porch. Charlotte hates the corn. The watermelon is in the treasure chest. Charlotte exited the porch. Jayden moved the watermelon to the suitcase. Charlotte entered the porch. Abigail entered the den. Abigail likes the belt.,Where is the watermelon really?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc,agent_2_enters",false_belief,reality,False,reality,False,treasure chest,suitcase,False,reality
Jayden entered the porch. Charlotte entered the porch. Charlotte hates the corn. The watermelon is in the treasure chest. Charlotte exited the porch. Jayden moved the watermelon to the suitcase. Charlotte entered the porch. Abigail entered the den. Abigail likes the belt.,Where will Charlotte look for the watermelon?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc,agent_2_enters",false_belief,first_order_1_no_tom,False,first_order,False,treasure chest,suitcase,False,reality
Jayden entered the porch. Charlotte entered the porch. Charlotte hates the corn. The watermelon is in the treasure chest. Charlotte exited the porch. Jayden moved the watermelon to the suitcase. Charlotte entered the porch. Abigail entered the den. Abigail likes the belt.,Where does Charlotte think that Jayden searches for the watermelon?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc,agent_2_enters",false_belief,second_order_1_no_tom,False,second_order,False,treasure chest,suitcase,False,reality
Charlotte entered the sunroom. Isabella entered the sunroom. Charlotte dislikes the grapes. The potato is in the container. Isabella dislikes the potato. Charlotte moved the potato to the crate. Isabella exited the sunroom.,Where was the potato at the beginning?,container,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,memory,False,memory,False,container,crate,False,memory
Charlotte entered the sunroom. Isabella entered the sunroom. Charlotte dislikes the grapes. The potato is in the container. Isabella dislikes the potato. Charlotte moved the potato to the crate. Isabella exited the sunroom.,Where will Charlotte look for the potato?,crate,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,first_order_0_no_tom,False,first_order,False,container,crate,False,reality
Charlotte entered the sunroom. Isabella entered the sunroom. Charlotte dislikes the grapes. The potato is in the container. Isabella dislikes the potato. Charlotte moved the potato to the crate. Isabella exited the sunroom.,Where does Charlotte think that Isabella searches for the potato?,crate,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,second_order_0_no_tom,False,second_order,False,container,crate,False,reality
Charlotte entered the sunroom. Isabella entered the sunroom. Charlotte dislikes the grapes. The potato is in the container. Isabella dislikes the potato. Charlotte moved the potato to the crate. Isabella exited the sunroom.,Where is the potato really?,crate,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,reality,False,reality,False,container,crate,False,reality
Charlotte entered the sunroom. Isabella entered the sunroom. Charlotte dislikes the grapes. The potato is in the container. Isabella dislikes the potato. Charlotte moved the potato to the crate. Isabella exited the sunroom.,Where will Isabella look for the potato?,crate,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,first_order_1_no_tom,False,first_order,False,container,crate,False,reality
Charlotte entered the sunroom. Isabella entered the sunroom. Charlotte dislikes the grapes. The potato is in the container. Isabella dislikes the potato. Charlotte moved the potato to the crate. Isabella exited the sunroom.,Where does Isabella think that Charlotte searches for the potato?,crate,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,second_order_1_no_tom,False,second_order,False,container,crate,False,reality
Lily hates the jeans. Ethan entered the pantry. Isabella entered the pantry. The belt is in the basket. Lily entered the bedroom. Lily exited the bedroom. Isabella hates the trousers. Ethan moved the belt to the cupboard. Isabella exited the pantry.,Where was the belt at the beginning?,basket,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_2_exits,agent_1_exits",true_belief,memory,False,memory,False,basket,cupboard,False,memory
Lily hates the jeans. Ethan entered the pantry. Isabella entered the pantry. The belt is in the basket. Lily entered the bedroom. Lily exited the bedroom. Isabella hates the trousers. Ethan moved the belt to the cupboard. Isabella exited the pantry.,Where will Ethan look for the belt?,cupboard,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_2_exits,agent_1_exits",true_belief,first_order_0_no_tom,False,first_order,False,basket,cupboard,False,reality
Lily hates the jeans. Ethan entered the pantry. Isabella entered the pantry. The belt is in the basket. Lily entered the bedroom. Lily exited the bedroom. Isabella hates the trousers. Ethan moved the belt to the cupboard. Isabella exited the pantry.,Where does Ethan think that Isabella searches for the belt?,cupboard,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_2_exits,agent_1_exits",true_belief,second_order_0_no_tom,False,second_order,False,basket,cupboard,False,reality
Lily hates the jeans. Ethan entered the pantry. Isabella entered the pantry. The belt is in the basket. Lily entered the bedroom. Lily exited the bedroom. Isabella hates the trousers. Ethan moved the belt to the cupboard. Isabella exited the pantry.,Where is the belt really?,cupboard,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_2_exits,agent_1_exits",true_belief,reality,False,reality,False,basket,cupboard,False,reality
Lily hates the jeans. Ethan entered the pantry. Isabella entered the pantry. The belt is in the basket. Lily entered the bedroom. Lily exited the bedroom. Isabella hates the trousers. Ethan moved the belt to the cupboard. Isabella exited the pantry.,Where will Isabella look for the belt?,cupboard,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_2_exits,agent_1_exits",true_belief,first_order_1_no_tom,False,first_order,False,basket,cupboard,False,reality
Lily hates the jeans. Ethan entered the pantry. Isabella entered the pantry. The belt is in the basket. Lily entered the bedroom. Lily exited the bedroom. Isabella hates the trousers. Ethan moved the belt to the cupboard. Isabella exited the pantry.,Where does Isabella think that Ethan searches for the belt?,cupboard,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_2_exits,agent_1_exits",true_belief,second_order_1_no_tom,False,second_order,False,basket,cupboard,False,reality
Nathan entered the kitchen. Jackson entered the kitchen. The peas is in the treasure chest. Oliver entered the kitchen. Jackson exited the kitchen. Jackson entered the kitchen. Nathan moved the peas to the bucket.,Where was the peas at the beginning?,treasure chest,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_1_reenters_loc,agent_0_moves_obj",true_belief,memory,False,memory,False,treasure chest,bucket,False,memory
Nathan entered the kitchen. Jackson entered the kitchen. The peas is in the treasure chest. Oliver entered the kitchen. Jackson exited the kitchen. Jackson entered the kitchen. Nathan moved the peas to the bucket.,Where will Nathan look for the peas?,bucket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_1_reenters_loc,agent_0_moves_obj",true_belief,first_order_0_no_tom,False,first_order,False,treasure chest,bucket,False,reality
Nathan entered the kitchen. Jackson entered the kitchen. The peas is in the treasure chest. Oliver entered the kitchen. Jackson exited the kitchen. Jackson entered the kitchen. Nathan moved the peas to the bucket.,Where does Nathan think that Jackson searches for the peas?,bucket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_1_reenters_loc,agent_0_moves_obj",true_belief,second_order_0_no_tom,False,second_order,False,treasure chest,bucket,False,reality
Nathan entered the kitchen. Jackson entered the kitchen. The peas is in the treasure chest. Oliver entered the kitchen. Jackson exited the kitchen. Jackson entered the kitchen. Nathan moved the peas to the bucket.,Where is the peas really?,bucket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_1_reenters_loc,agent_0_moves_obj",true_belief,reality,False,reality,False,treasure chest,bucket,False,reality
